"date","country_code","admin1","city","gender","type","impact","mood","theme","perspective","recurring","lucidity","keywords","sentiment_neg","sentiment_neu","sentiment_pos","valence_mean","arousal_mean","dominance_mean","emotions_top3","year","month","mean_rad","max_rad","sum_rad","data_type","year_month"
2025-03-20,"CA","ON","Mississauga",NA,"negative","high","fear","being paralyzed by fear","1st person","theme","partial","paralysis, roommate, hovered, presence, weight",0.23946,0.71128,0.04926,5.863,3.808,5.626,"confusion:0.15860550579699603, nervousness:0.07134311155162075, curiosity:0.06578883342444897",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-20,"CA","ON","Mississauga","Woman","s22tandard","low","gratitude","aquatic life","1st person","no","none","fish, food, spilled, jumped, tank",0.35756,0.40449,0.23795,6.106,4.146,5.692,"excitement:0.1034823761632045, disappointment:0.0676160603761673, realization:0.060691654682159424",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-20,"CA","ON","Mississauga","Woman","standard","low","worry","being at a location from the past","1st person","no","none","school, party, couldn't, find, people",0.45965,0.48071,0.05964,5.966,3.91,5.814,"confusion:0.13784534204751253, disappointment:0.10072285938076676, excitement:0.07059085345827043",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-21,"CA","ON","Mississauga","Transgender Man","standard","low","indifference","reconnecting with people","1st person","no","none","old, teacher, discussed",0.01372,0.81245,0.17382,5.841,3.778,5.863,"curiosity:0.13966478407382965, realization:0.10146145522594452, caring:0.08911799639463425",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-21,"CA","ON","Mississauga",NA,"negative","moderate","overwhelmed","being pressured or put on the spot","1st person","no","none","car, strangers, hiding, body, pressured",0.23699,0.69702,0.06599,5.683,3.878,5.802,"confusion:0.11863588765263558, curiosity:0.09537953194230794, surprise:0.0637378515675664",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-21,"CA","ON","Mississauga","Transgender Man","positive","moderate","gratitude","being in a video game","1st person","no","none","platformer, classmate, food, touched",0.2523,0.4114,0.33631,6.044,4.165,5.64,"caring:0.09848363660275936, excitement:0.07822345271706581, realization:0.06790012568235397",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-21,"CA","ON","Mississauga","Woman","negative","low","horror","losing teeth","1st person","no","none","split, ends, crab, teeth, deteriorating",0.8597,0.12713,0.01317,5.171,4.18,5.17,"disappointment:0.15728426724672318, desire:0.12744186135629812, embarrassment:0.06079596964021524",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-21,"CA","ON","Mississauga",NA,"negative","moderate","worry","arguing with friends or family","shifting","theme","none","friends, high school, arguing",0.40448,0.52892,0.0666,5.819,3.852,5.547,"confusion:0.08215578763999722, sadness:0.06917696412314069, realization:0.0679009502584284",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-22,"CA","ON","Mississauga",NA,"positive","moderate","happiness","connecting with people","shifting","no","none","old friends, shopping, idol",0.00488,0.1792,0.81592,6.267,3.806,5.961,"realization:0.11086281016469002, amusement:0.07307000714354217, caring:0.07221104600466788",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-22,"CA","ON","Mississauga",NA,"positive","low","contentment","being at a location from the past","shifting","content","none","warehouse, space, liminal, browsed, customers",0.12793,0.7666,0.10547,6.007,3.769,5.678,"curiosity:0.11862421890392023, realization:0.07827099807122175, confusion:0.06601858478696908",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-23,"CA","ON","Mississauga","Woman","standard","low","happiness","being silly","1st person","no","none","park, nighttime, swinging, laughing, fun",0.17591,0.62121,0.20289,6.122,4.193,5.623,"confusion:0.22374849145611128, amusement:0.1827544279706975, curiosity:0.05774244045217832",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-23,"CA","ON","Mississauga","Transgender Man","existential","moderate","loneliness","being in nature","1st person","no","none","nature, contemplating, misty, separate",0.14743,0.67372,0.17885,6.307,3.95,5.515,"confusion:0.13875554377834, curiosity:0.10207853962977728, desire:0.10055332755049068",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-23,"CA","ON","Mississauga","Transgender Man","standard","moderate","indifference","being at school or studying","1st person","no","none","writing, teacher, assignment, clarified",0.01828,0.89843,0.08329,5.668,3.806,5.702,"caring:0.12758860737085342, realization:0.11576702818274498, curiosity:0.1040482446551323",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-23,"CA","ON","Mississauga","Transgender Man","positive","moderate","confusion","encountering god, angels, good spirits","1st person","no","none","goddess, mystery, working",0.22427,0.72224,0.05349,5.438,4.04,5.476,"curiosity:0.13743724599480628, surprise:0.09919834807515145, realization:0.07791252657771111",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-23,"CA","ON","Mississauga","Transgender Man","standard","moderate","confusion","being at school or studying","1st person","no","none","circling, move, stairwell",0.01561,0.91397,0.07042,5.862,3.785,5.615,"excitement:0.14011383429169655, caring:0.09299072623252869, curiosity:0.09255074709653854",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-24,"CA","ON","Mississauga","Transgender Man","standard","moderate","indifference","eating delicious foods","1st person","no","none","expensive, candies, craving",0.2943,0.4225,0.2832,5.888,3.972,5.74,"desire:0.13767538033425808, confusion:0.104768680408597, realization:0.10150414053350688",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-24,"CA","ON","Mississauga","Transgender Man","standard","moderate","indifference","being at school or studying","1st person","no","none","classes, market, electronic",0.19615,0.59074,0.21311,5.825,3.765,5.695,"caring:0.09471427230164409, curiosity:0.08861792180687189, realization:0.06846293061971664",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-24,"CA","ON","Mississauga",NA,"standard","low","dissatisfied","insects or spiders","shifting","no","none","bugs, face cover, forest",0.31954,0.39106,0.2894,5.786,3.797,5.434,"realization:0.08901660439247887, excitement:0.08357451130480816, desire:0.06701940228231251",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-24,"CA","ON","Mississauga",NA,"negative","moderate","awkwardness / embarrassment","disappointing friends or family","1st person","theme","none","failed, script, wooden, plants, staircase",0.22187,0.65469,0.12344,5.753,3.875,5.565,"curiosity:0.09043821843806654, disappointment:0.07046995283599244, confusion:0.06871714623412117",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-26,"CA","ON","Mississauga","Transgender Man","standard","moderate","confusion","being lost","1st person","no","none","transiting, unclear, wandering",0.3884,0.52628,0.08532,5.549,3.777,5.436,"confusion:0.1583441011607647, realization:0.123391083907336, curiosity:0.06355948001146317",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-26,"CA","ON","Mississauga",NA,"existential","low","awe","seeing a flying object crash","1st person","content","none","city, kites, airship, canadian, crashed",0.23457,0.59612,0.16931,5.9,4.003,5.505,"curiosity:0.08656343010564645, caring:0.06879347361003359, excitement:0.06827066322633375",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-26,"CA","ON","Mississauga","Transgender Man","standard","moderate","indifference","location anomalies (things out of place)","1st person","no","none","food, residence, neighbours, china, restaurants",0.06082,0.88555,0.05362,5.829,3.781,5.581,"surprise:0.10559160138169923, confusion:0.10064508269230524, curiosity:0.07898603628079097",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-26,"CA","ON","Mississauga",NA,"positive","low","happiness","finding something that was lost","1st person","no","none","teddy bear, childhood",0.17027,0.62845,0.20128,5.827,3.845,5.504,"confusion:0.12598132714629173, surprise:0.07821313291788101, curiosity:0.07554397881031036",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-26,"CA","ON","Mississauga","Transgender Man","positive","moderate","surprise","romantic encounter","1st person","no","none","elevator, instructions, proposition",0.22223,0.6972,0.08058,5.875,3.919,5.619,"confusion:0.16013736029465994, desire:0.11110390722751616, nervousness:0.09368054568767548",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga",NA,"negative","moderate","anxiety","technology breaking or misbehaving","3rd person","content","none","taking, test, exam, stressed, afterwards",0.67353,0.29482,0.03165,5.276,3.902,5.265,"nervousness:0.25616572238504887, remorse:0.07056344673037529, approval:0.06455521052703261",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga",NA,"standard","low","interest","gaining from unexpected opportunities","shifting","content","partial","warehouse, browse, planks, paper, productive",0.03423,0.77509,0.19068,5.793,3.789,5.633,"curiosity:0.10195146780461072, caring:0.09403100858132044, realization:0.08473227126523852",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga",NA,"existential","moderate","concern","losing friends or family","3rd person","theme","none","parents, divorced, house",0.47729,0.50069,0.02202,6.123,3.829,5.838,"confusion:0.17216681987047194, disappointment:0.07668905723839999, disapproval:0.07353021427989007",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga",NA,"standard","low","confident","gaining from unexpected opportunities","3rd person","no","none","giving, presentation, large, people, business",0.02074,0.79371,0.18555,5.881,3.801,5.387,"curiosity:0.1017763689160347, caring:0.09967482089996338, realization:0.08738936111330986",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga",NA,"standard","low","calmness","having fun","3rd person","no","none","shopping, dubai, mom, designer",0.02363,0.81823,0.15815,5.707,4.114,5.636,"excitement:0.1103704385459423, curiosity:0.08432909473776817, realization:0.07365306466817856",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga","Woman","standard","low","confusion","solving a difficult problem","1st person","no","none","toothbrush, bristles, toothpaste, sheet, software",0.36815,0.38094,0.25091,5.881,3.689,5.681,"confusion:0.1019809649636348, excitement:0.08103048871271312, curiosity:0.07224084467937548",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga",NA,"standard","low","calmness","breathing under water","3rd person","no","none","bedroom, flooding, swimming, air, breath",0.22747,0.5594,0.21313,6.124,3.762,5.772,"confusion:0.1029209652915597, surprise:0.061767869628965855, realization:0.06158502120524645",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga",NA,"standard","low","contentment","being in nature","3rd person","no","none","running, trail, park, listening, music",0.03245,0.54667,0.42088,6.288,3.913,5.454,"excitement:0.12892822424570718, nervousness:0.12018526531755924, curiosity:0.07980895787477493",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga",NA,"existential","moderate","guilt","losing friends or family","3rd person","no","none",NA,0.51823,0.46364,0.01813,5.969,3.783,5.796,"confusion:0.16209354996681213, anger:0.1347504792114099, disapproval:0.06552857533097267",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga",NA,"existential","moderate","hopelessness","being betrayed","3rd person","content","none","boyfriend, kissing, another, girl, crying",0.33777,0.60921,0.05301,5.99,4.245,5.319,"surprise:0.08465414755046367, desire:0.08449524287134409, confusion:0.0813609391450882",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga",NA,"positive","moderate","entrancement","being in a competition","3rd person","no","none","best, friend, racing, cars, competitive",0.01517,0.40941,0.57542,6.27,4.049,5.817,"caring:0.09864105780919392, desire:0.09361408650875092, excitement:0.08877372493346532",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga",NA,"negative","high","anxiety","falling or being about to fall","3rd person","no","none","fell, high, ledge, woke",0.65837,0.31644,0.02519,5.349,4.056,5.099,"confusion:0.09511906032760938, sadness:0.08241777929166953, surprise:0.0749256107956171",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-27,"CA","ON","Mississauga","Transgender Man","standard","low","excitement","being silly","1st person","no","none","malfunctioning, elevator, carnival",0.32234,0.53933,0.13833,6.026,4.137,5.37,"excitement:0.2696453630924225, amusement:0.13457751274108887, curiosity:0.08050770312547684",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-28,"CA","ON","Mississauga","Woman","existential","moderate","empathetic pain","losing a pet","1st person","no","partial","cat, weeping, bury, grief, regret",0.77529,0.21014,0.01457,5.536,4.099,5.38,"sadness:0.11419111788272858, disappointment:0.1091230352409184, grief:0.10098081417381764",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-28,"CA","ON","Mississauga",NA,"standard","low","adventurous","being in a book","shifting","no","none","love, little prince",0.00245,0.02476,0.9728,5.875,4.281,5.297,"desire:0.15400929128130278, curiosity:0.14022938969234625, excitement:0.07130849547684193",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-29,"CA","ON","Mississauga",NA,"standard","low","calmness","holiday","1st person","no","none","bathhouse, basket, bathtub, computer, talked",0.06026,0.85806,0.08168,5.827,3.688,5.767,"curiosity:0.11068652484279412, caring:0.08071450881946546, confusion:0.07858333349801026",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-29,"CA","ON","Mississauga","Woman","standard","moderate","anxiety","people behaving unexpectedly","1st person","no","none","floor, downstairs, holes, microwave, chandelier",0.44574,0.50189,0.05237,5.652,3.975,5.573,"nervousness:0.10028215187291303, confusion:0.07787083306660254, curiosity:0.0774953371534745",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-29,"CA","ON","Mississauga",NA,"standard","low","fear","playing a sport","1st person","no","none","performing, people, watching, skates",0.60037,0.33745,0.06218,5.794,4.025,5.457,"nervousness:0.12818482965230943, desire:0.09788190051913262, excitement:0.0814739566296339",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-30,"CA","ON","Mississauga",NA,"standard","moderate","mischievous","committing a crime","1st person","no","none","rob, sneaky, teacher, hanger, plaza",0.33098,0.59497,0.07405,5.863,3.893,5.668,"curiosity:0.07214251566412193, realization:0.06591590440699033, confusion:0.06147232186049223",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-31,"CA","ON","Mississauga",NA,"negative","moderate","anxiety","killing someone","3rd person","no","none","guilty, killer, detective",0.58025,0.39467,0.02508,5.276,4.352,5.249,"realization:0.11685883610819776, confusion:0.08946103323251009, remorse:0.08253218947599332",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-03-31,"CA","ON","Mississauga",NA,"standard","low","happiness","traveling or vacation","1st person","no","none","train, boyfriend",0.04713,0.86927,0.0836,6.209,3.809,5.805,"confusion:0.1397834817568461, curiosity:0.06049479699383179, realization:0.0582221175233523",2025,3,36.7800890833936,229.380004882812,59398.6899845329,"real",2025-03-01
2025-04-02,"CA","ON","Mississauga",NA,"standard","low","confusion","being at school or studying","shifting","no","none","school, classroom, workbench, hall, receptive",0.283735247009415,0.539647456557225,0.1777905059012,5.88158599343,3.95797276697872,5.57145368433403,"confusion:0.11866515197537164, curiosity:0.08121059597893195, realization:0.07444512403824112",2025,4,36.8137632770703,229.364261069371,59398.6812596338,"synthetic",2025-04-01
2025-04-02,"CA","ON","Mississauga",NA,"negative","low","anxiety","being in a threatening situation","1st person","no","none","presentation, deadlines, professor, zero",0.296999357531434,0.527068400601267,0.13614050642519,5.88260439924269,3.94202798806177,5.55196965371752,"confusion:0.13315527350641787, disappointment:0.0851840334944427, disapproval:0.06672061904100701",2025,4,36.7933300956244,229.372795704223,59398.674180536,"synthetic",2025-04-01
2025-04-03,"CA","ON","Mississauga","Woman","negative","high","worry","people behaving unexpectedly","1st person","no","partial","apple, employees, weird, emails",0.299762748610451,0.55111374378789,0.136146998937529,5.88899105290395,3.95823804928734,5.6220369954657,"confusion:0.13339680805802345, realization:0.07696203589439392, annoyance:0.07265092507004738",2025,4,36.7551945415769,229.383579379454,59398.6985559697,"synthetic",2025-04-01
2025-04-06,"CA","ON","Mississauga",NA,"positive","high","confusion","seeing something extraordinary","1st person","no","partial","ageing",0.31692831267372,0.568051495757457,0.168705796858435,5.88079332247266,3.92305820604716,5.55938948896942,"confusion:0.12503203563392162, curiosity:0.0919467769563198, realization:0.07609458702305953",2025,4,36.7855725750634,229.389519779621,59398.6596602902,"synthetic",2025-04-01
2025-04-06,"CA","ON","Mississauga",NA,"positive","low","entrancement","visiting another planet, world, moon","shifting","no","partial","sunflower, mystical",0.31485002487193,0.540502049783236,0.195608973173283,5.83218508461636,4.00614756787475,5.59067706670409,"excitement:0.10798237814257544, realization:0.09535547221700352, surprise:0.07356184783081214",2025,4,36.7986907460801,229.38184080336,59398.6848042808,"synthetic",2025-04-01
2025-04-08,"CA","ON","Mississauga","Transgender Man","standard","low","adventurous","being in a video game","1st person","no","none","game, puzzles, friend",0.308833667690636,0.564249471416644,0.160721012623084,5.89029404558746,3.97229054624708,5.60287240793773,"confusion:0.09463099390268326, approval:0.0858417809009552, excitement:0.0736244011670351",2025,4,36.7485422531137,229.393300491091,59398.6608550724,"synthetic",2025-04-01
2025-04-11,"CA","ON","Mississauga","Transgender Man","positive","moderate","confusion","encountering god, angels, good spirits","1st person","no","none","goddess, mystery, working",0.286810677181374,0.51906143295663,0.137722623726528,5.86082260501006,3.98316653158955,5.57333121690266,"curiosity:0.13743724599480628, surprise:0.09919834807515145, realization:0.07791252657771111",2025,4,36.7514884872745,229.323330364042,59398.7046577068,"synthetic",2025-04-01
2025-04-12,"CA","ON","Mississauga",NA,"negative","low","anger","people behaving in a menacing way","shifting","no","none","sister, aggressive, verbal, arguement, angry",0.286923162990054,0.53774781578517,0.134507832366698,5.89802745493818,3.96778977309339,5.54287751759343,"anger:0.1657186484274765, annoyance:0.08648569618041317, excitement:0.08081685348103444",2025,4,36.7758921509202,229.395736810808,59398.6840141868,"synthetic",2025-04-01
2025-04-12,"CA","ON","Mississauga","Woman","standard","low","triumph","performing incredible physical feats","1st person","no","partial","crawling, church, drills, climbing, fast",0.302328934142906,0.550275136781741,0.189077297856386,5.86065850104434,3.94576343860206,5.59440031109637,"caring:0.06963420550649364, realization:0.068031153952082, anger:0.06276171483720343",2025,4,36.7788997257586,229.391337901149,59398.6961719659,"synthetic",2025-04-01
2025-04-15,"CA","ON","Mississauga","Woman","standard","moderate","frustration","aquatic life","1st person","theme","none","guppies, water, tank, filtration, duckweed",0.275268004272269,0.548485753030271,0.176823564250131,5.87239425880579,4.00099807701487,5.60934090142514,"excitement:0.10979320481419565, surprise:0.08050541114062071, nervousness:0.06802029861137271",2025,4,36.7733511318609,229.348250329337,59398.7205101034,"synthetic",2025-04-01
2025-04-18,"CA","ON","Mississauga",NA,"negative","high","horror","losing teeth","shifting","theme","none","retainers, teeth, pain, mirror, blood",0.299360767360321,0.518806309683996,0.177451302117534,5.87429675532637,3.96832606906854,5.57997210138174,"sadness:0.09453886188566683, remorse:0.0786823108792305, embarrassment:0.07295950191716354",2025,4,36.7799541272978,229.364279131816,59398.6715513873,"synthetic",2025-04-01
2025-04-20,"CA","ON","Mississauga","Man","standard","low","adventurous","battlefield or war zone","1st person","no","none","dream, star, outpost, friends, combat",0.317857146123308,0.550765216928152,0.162372225053561,5.87820890216327,3.94176221107579,5.58501510958434,"desire:0.14874399825930595, confusion:0.12166548520326614, excitement:0.09759212844073772",2025,4,36.7422709453634,229.382778137533,59398.7098418942,"synthetic",2025-04-01
2025-04-21,"CA","ON","Mississauga","Woman","standard","high","confusion","being or feeling out of place","1st person","no","total","ex, boyfriend, staring, uncomfortable, confused",0.279645266388705,0.51912116601726,0.208249876398135,5.88160723878679,3.983666574112,5.56301013300926,"confusion:0.23622907139360905, nervousness:0.0645779853221029, remorse:0.0613240348175168",2025,4,36.7671392348875,229.378657500166,59398.6872600356,"synthetic",2025-04-01
2025-04-23,"CA","ON","Mississauga","Woman","standard","low","annoyance","being a different gender","1st person","no","none","thick, bushy, moustache, brothers, trimmers",0.298215687893299,0.55770644310799,0.173077926046606,5.88020160311801,3.98030534629906,5.57053442507745,"disgust:0.15721037052571774, disapproval:0.12978604435920715, remorse:0.059289127588272095",2025,4,36.7767190934599,229.402358672308,59398.6692104163,"synthetic",2025-04-01
2025-04-25,"CA","ON","Mississauga","Woman","negative","low","annoyance","being chased","1st person","no","partial","footsteps, vet",0.252622129271067,0.536025861025756,0.195804218457038,5.88588593778748,3.94830763942675,5.59886895738993,"nervousness:0.13138207476586103, confusion:0.11278453022241593, annoyance:0.06189742665737867",2025,4,36.796214798897,229.375740414629,59398.6877581974,"synthetic",2025-04-01
2025-04-26,"CA","ON","Mississauga","Man","standard","low","adventurous","battlefield or war zone","1st person","no","none","dream, star, outpost, friends, combat",0.304180605116263,0.528917659490509,0.16845454973016,5.84422012303915,3.96341797145857,5.60518860481675,"desire:0.14874399825930595, confusion:0.12166548520326614, excitement:0.09759212844073772",2025,4,36.7558046685103,229.366090465481,59398.6795159955,"synthetic",2025-04-01
2025-04-26,"CA","ON","Mississauga","Transgender Man","positive","moderate","awe","seeing something extraordinary","1st person","no","none","exploring, alien, environment, parasite",0.290262145645374,0.591231019701747,0.153872846379031,5.85861423560992,3.97701155709749,5.57709018361223,"caring:0.1284690797328949, approval:0.1058510273694992, curiosity:0.0947315014898777",2025,4,36.7920603445234,229.335937478213,59398.693190911,"synthetic",2025-04-01
2025-04-27,"CA","ON","Mississauga",NA,"existential","moderate","hopelessness","being betrayed","3rd person","content","none","boyfriend, kissing, another, girl, crying",0.267232203990036,0.54937411252652,0.135143017713737,5.90831497344977,3.97078760515456,5.55150326200321,"surprise:0.08465414755046367, desire:0.08449524287134409, confusion:0.0813609391450882",2025,4,36.7718963209191,229.364939185257,59398.6909594805,"synthetic",2025-04-01
2025-04-28,"CA","ON","Mississauga","Transgender Man","positive","moderate","confusion","encountering god, angels, good spirits","1st person","no","none","goddess, mystery, working",0.279330583753353,0.509683882907727,0.165361427365641,5.86566777496521,3.93266718453613,5.57965962258758,"curiosity:0.13743724599480628, surprise:0.09919834807515145, realization:0.07791252657771111",2025,4,36.7860876076268,229.372330061973,59398.7353932012,"synthetic",2025-04-01
2025-04-28,"CA","ON","Mississauga",NA,"standard","low","excitement","reconnecting with people","shifting","no","none","conference, university, friend, comedian, energetic",0.315829112763896,0.524147268245699,0.127761148906982,5.88531176684753,3.96103808628091,5.56956648733965,"excitement:0.18370218835771085, curiosity:0.07780659347772598, amusement:0.07378682252019644",2025,4,36.7807086833222,229.410282716732,59398.68254439,"synthetic",2025-04-01
2025-05-02,"CA","ON","Mississauga",NA,"negative","moderate","anxiety","killing someone","3rd person","no","none","guilty, killer, detective",0.275779048735685,0.55277424674633,0.167858844072874,5.85681907163261,3.9852393839903,5.61433396533064,"realization:0.11685883610819776, confusion:0.08946103323251009, remorse:0.08253218947599332",2025,5,36.7547482372827,229.409580012633,59398.6746758809,"synthetic",2025-05-01
2025-05-03,"CA","ON","Mississauga",NA,"standard","low","humorous","pets","shifting","no","none","cat, parade",0.305878272269286,0.545170715104552,0.161835101857448,5.86056603545153,3.95553388340691,5.58639007441502,"realization:0.10597465210594235, excitement:0.08530420111492276, desire:0.08288668747991323",2025,5,36.770148638078,229.383909053776,59398.6698826839,"synthetic",2025-05-01
2025-05-04,"CA","ON","Mississauga",NA,"standard","low","adventurous","committing a crime","shifting","no","none","running, fences, suburbs, escape, pursuer",0.298328432619392,0.577785128477299,0.159729669149965,5.86495998415942,3.96161825185965,5.592230855926,"excitement:0.1301058866083622, nervousness:0.11693686991930008, desire:0.1085139662027359",2025,5,36.7602846463336,229.400979769837,59398.7126207831,"synthetic",2025-05-01
2025-05-04,"CA","ON","Mississauga",NA,"positive","moderate","happiness","traveling or vacation","3rd person","theme","none","airplane, travelled, tropical",0.267878617557169,0.575724693967005,0.139602152082772,5.87664154164707,3.9372555837456,5.56957847658717,"confusion:0.14067736780270934, excitement:0.07748826104216278, curiosity:0.07688839547336102",2025,5,36.7982856085006,229.375841526684,59398.7108270638,"synthetic",2025-05-01
2025-05-04,"CA","ON","Mississauga","Woman","standard","low","happiness","being silly","1st person","no","none","park, nighttime, swinging, laughing, fun",0.248152649723136,0.544390875098164,0.164211959452299,5.85413159702992,3.98056395449153,5.57741724111423,"confusion:0.22374849145611128, amusement:0.1827544279706975, curiosity:0.05774244045217832",2025,5,36.7628797145759,229.378534290009,59398.7198694407,"synthetic",2025-05-01
2025-05-06,"CA","ON","Mississauga",NA,"positive","high","confusion","seeing something extraordinary","1st person","no","partial","ageing",0.243332373757541,0.54115882194721,0.178173163006491,5.86647982453609,3.94653957359715,5.56969897360892,"confusion:0.12503203563392162, curiosity:0.0919467769563198, realization:0.07609458702305953",2025,5,36.7506637816629,229.378324739601,59398.7020242202,"synthetic",2025-05-01
2025-05-10,"CA","ON","Mississauga",NA,"negative","low","fear","someone else killed or dying","shifting","no","none","kid, bathrub, mom, asleep, crying",0.299777739691835,0.538520203078567,0.143580041166704,5.87397221299473,3.95936855716925,5.56889238173071,"sadness:0.12900593255956969, grief:0.10620633512735368, remorse:0.07787938416004181",2025,5,36.7533355356773,229.365542192324,59398.7246193871,"synthetic",2025-05-01
2025-05-11,"CA","ON","Mississauga","Woman","negative","moderate","fear","being paralyzed by fear","1st person","no","partial",NA,0.263809743804137,0.526285951559872,0.155603052897643,5.87108215233136,3.97743808253101,5.57777939066245,"confusion:0.1067863091826439, nervousness:0.09582410380244256, fear:0.08974949829280376",2025,5,36.7748770940041,229.379116627016,59398.6890522017,"synthetic",2025-05-01
2025-05-11,"CA","ON","Mississauga","Woman","negative","low","annoyance","being chased","1st person","no","partial","footsteps, vet",0.313689713707907,0.551248862181158,0.164382148135333,5.85294038010141,3.96383774360428,5.56230990827379,"nervousness:0.13138207476586103, confusion:0.11278453022241593, annoyance:0.06189742665737867",2025,5,36.7750565297478,229.383248851069,59398.7066403797,"synthetic",2025-05-01
2025-05-14,"CA","ON","Mississauga","Transgender Man","negative","moderate","nostalgia","financial trouble","1st person","no","none","cousin, store, sell, jobs",0.304939080763365,0.557709197126774,0.14731490296922,5.85612454440419,3.95657250780476,5.57594107926896,"curiosity:0.10870728455483912, caring:0.09397140704095364, desire:0.08305059932172298",2025,5,36.7950357452086,229.388112532693,59398.6882763473,"synthetic",2025-05-01
2025-05-14,"CA","ON","Mississauga",NA,"negative","low","fear","being killed","shifting","no","none","houes, prisoner, pistol, stabbed, dead",0.27863828123939,0.528917901619578,0.196613811085927,5.83544652376133,3.96797658664234,5.57925642896701,"confusion:0.09240129720419646, curiosity:0.08655385877937079, anger:0.08106487821787596",2025,5,36.7997029973383,229.371120361873,59398.7101671252,"synthetic",2025-05-01
2025-05-14,"CA","ON","Mississauga",NA,"standard","low","contentment","being in nature","3rd person","no","none","running, trail, park, listening, music",0.309941358152679,0.580023040944365,0.167381632360288,5.89047622579025,3.9687636105407,5.59591417421885,"excitement:0.12892822424570718, nervousness:0.12018526531755924, curiosity:0.07980895787477493",2025,5,36.7947690540159,229.392244098299,59398.6857759071,"synthetic",2025-05-01
